product_id,supplier_vendor_name,invoice_number,product_name,order_date,ship_date,delivery_date,delivery_time,price,average_shipping_time,average_product_price,capacity,payment_terms,return_rate,shipping_start_location 
SKU-36242,BrakesPlus,INV-8420,Set of 4 Tires,2023-09-09,2023-09-13,2023-09-16,7,62.35,6.8,29.62,4672,Net 45 days from invoice receipt,0.05,"Detroit, MI"
SKU-79925,TirePro,INV-4344,Set of 4 Tires,2023-11-18,2023-11-20,2023-11-25,7,63.91,6.0,29.62,4672,Net 30 days from invoice receipt,0.04,"Houston, TX"
SKU-68460,TirePro,INV-7291,Set of 4 Tires,2023-06-02,2023-06-04,2023-06-14,12,65.92,6.0,29.62,4672,Net 30 days from invoice receipt,0.04,"Houston, TX"
SKU-71244,Snowtires Automotive,INV-4003,Set of 4 Tires,2023-08-31,2023-09-01,2023-09-08,8,65.33,5.2,36.5,594,Net 60 days from invoice receipt,0.03,"Los Angeles, CA"
SKU-86373,RotorSupply Co.,INV-5819,Set of 4 Tires,2023-05-31,2023-06-01,2023-06-11,11,92.9,6.5,43.62,2579,Net 90 days from invoice receipt,0.06,"Chicago, IL"
SKU-81619,Snowtires Automotive,INV-9635,Set of 4 Tires,2023-02-05,2023-02-06,2023-02-14,9,172.06,5.2,87.25,2618,Net 60 days from invoice receipt,0.03,"Los Angeles, CA"
SKU-49276,RotorSupply Co.,INV-3103,Set of 4 Tires,2023-02-27,2023-03-04,2023-03-09,10,54.71,6.5,29.62,4672,Net 90 days from invoice receipt,0.06,"Chicago, IL"
SKU-96178,Snowtires Automotive,INV-2252,Set of 4 Tires,2023-12-11,2023-12-15,2023-12-18,7,64.13,5.2,36.5,594,Net 60 days from invoice receipt,0.03,"Los Angeles, CA"
SKU-68514,TirePro,INV-9433,Set of 4 Tires,2023-08-01,2023-08-04,2023-08-12,11,66.58,6.0,29.62,4672,Net 30 days from invoice receipt,0.04,"Houston, TX"
SKU-10072,TirePro,INV-9876,Set of 4 Tires,2023-05-12,2023-05-16,2023-05-19,7,77.28,6.0,43.62,2579,Net 30 days from invoice receipt,0.04,"Houston, TX"
SKU-55143,Snowtires Automotive,INV-7166,Set of 4 Tires,2023-04-28,2023-05-03,2023-05-07,9,95.95,5.2,43.62,2579,Net 60 days from invoice receipt,0.03,"Los Angeles, CA"
SKU-10381,TirePro,INV-1807,Set of 4 Tires,2023-12-10,2023-12-15,2023-12-18,8,192.29,6.0,87.25,2618,Net 30 days from invoice receipt,0.04,"Houston, TX"
SKU-44280,TirePro,INV-3589,Set of 4 Tires,2023-06-10,2023-06-13,2023-06-18,8,97.36,6.0,43.62,2579,Net 30 days from invoice receipt,0.04,"Houston, TX"
SKU-78967,TirePro,INV-6178,Set of 4 Tires,2023-02-19,2023-02-22,2023-02-28,9,92.28,6.0,43.62,2579,Net 30 days from invoice receipt,0.04,"Houston, TX"
SKU-43455,Snowtires Automotive,INV-2855,Set of 4 Tires,2023-01-05,2023-01-10,2023-01-17,12,179.28,5.2,87.25,2618,Net 60 days from invoice receipt,0.03,"Los Angeles, CA"
SKU-23740,TirePro,INV-5470,Set of 4 Tires,2023-03-10,2023-03-15,2023-03-18,8,49.75,6.0,29.62,4672,Net 30 days from invoice receipt,0.04,"Houston, TX"
SKU-89942,BrakesPlus,INV-9921,Set of 4 Tires,2023-10-03,2023-10-04,2023-10-11,8,205.99,6.8,87.25,2618,Net 45 days from invoice receipt,0.05,"Detroit, MI"
SKU-63429,RotorSupply Co.,INV-1127,Set of 4 Tires,2023-11-17,2023-11-21,2023-11-29,12,91.38,6.5,43.62,2579,Net 90 days from invoice receipt,0.06,"Chicago, IL"
SKU-63845,BrakesPlus,INV-9198,Set of 4 Tires,2023-04-09,2023-04-12,2023-04-20,11,162.24,6.8,87.25,2618,Net 45 days from invoice receipt,0.05,"Detroit, MI"
SKU-49452,TirePro,INV-3340,Set of 4 Tires,2023-12-24,2023-12-25,2024-01-04,11,85.37,6.0,43.62,2579,Net 30 days from invoice receipt,0.04,"Houston, TX"
SKU-66528,BrakesPlus,INV-5061,Set of 4 Tires,2023-10-03,2023-10-06,2023-10-13,10,100.29,6.8,43.62,2579,Net 45 days from invoice receipt,0.05,"Detroit, MI"
SKU-20129,RotorSupply Co.,INV-4444,Set of 4 Tires,2023-02-04,2023-02-06,2023-02-15,11,62.26,6.5,29.62,4672,Net 90 days from invoice receipt,0.06,"Chicago, IL"
SKU-48988,BrakesPlus,INV-2766,Set of 4 Tires,2023-02-14,2023-02-17,2023-02-25,11,64.38,6.8,29.62,4672,Net 45 days from invoice receipt,0.05,"Detroit, MI"
SKU-31163,BrakesPlus,INV-7763,Set of 4 Tires,2023-11-26,2023-11-27,2023-11-30,4,71.43,6.8,29.62,4672,Net 45 days from invoice receipt,0.05,"Detroit, MI"
SKU-55090,BrakesPlus,INV-5281,Set of 4 Tires,2023-10-14,2023-10-18,2023-10-28,14,54.72,6.8,29.62,4672,Net 45 days from invoice receipt,0.05,"Detroit, MI"
SKU-28466,Snowtires Automotive,INV-2278,Set of 4 Tires,2023-10-06,2023-10-07,2023-10-13,7,51.51,5.2,29.62,4672,Net 60 days from invoice receipt,0.03,"Los Angeles, CA"
SKU-24789,RotorSupply Co.,INV-5900,Set of 4 Tires,2023-02-09,2023-02-12,2023-02-16,7,180.49,6.5,87.25,2618,Net 90 days from invoice receipt,0.06,"Chicago, IL"
SKU-18659,BrakesPlus,INV-6309,Set of 4 Tires,2023-08-19,2023-08-21,2023-08-31,12,83.53,6.8,36.5,594,Net 45 days from invoice receipt,0.05,"Detroit, MI"
SKU-59267,TirePro,INV-3074,Set of 4 Tires,2023-08-11,2023-08-12,2023-08-21,10,73.94,6.0,36.5,594,Net 30 days from invoice receipt,0.04,"Houston, TX"
SKU-92947,RotorSupply Co.,INV-5683,Set of 4 Tires,2023-03-15,2023-03-18,2023-03-23,8,197.45,6.5,87.25,2618,Net 90 days from invoice receipt,0.06,"Chicago, IL"
SKU-45189,RotorSupply Co.,INV-5248,Set of 4 Tires,2023-09-10,2023-09-14,2023-09-18,8,74.51,6.5,36.5,594,Net 90 days from invoice receipt,0.06,"Chicago, IL"
SKU-34244,Snowtires Automotive,INV-3365,Set of 4 Tires,2023-07-22,2023-07-27,2023-07-31,9,66.91,5.2,36.5,594,Net 60 days from invoice receipt,0.03,"Los Angeles, CA"
SKU-41537,BrakesPlus,INV-1950,Set of 4 Tires,2023-04-25,2023-04-26,2023-04-29,4,167.95,6.8,87.25,2618,Net 45 days from invoice receipt,0.05,"Detroit, MI"
SKU-15784,RotorSupply Co.,INV-2629,Set of 4 Tires,2023-12-03,2023-12-08,2023-12-11,8,102.08,6.5,43.62,2579,Net 90 days from invoice receipt,0.06,"Chicago, IL"
SKU-54913,BrakesPlus,INV-7917,Set of 4 Tires,2023-06-07,2023-06-08,2023-06-14,7,97.8,6.8,43.62,2579,Net 45 days from invoice receipt,0.05,"Detroit, MI"
SKU-43322,TirePro,INV-1324,Set of 4 Tires,2023-08-14,2023-08-19,2023-08-28,14,158.04,6.0,87.25,2618,Net 30 days from invoice receipt,0.04,"Houston, TX"
SKU-66694,BrakesPlus,INV-1535,Set of 4 Tires,2023-12-09,2023-12-11,2023-12-15,6,71.77,6.8,36.5,594,Net 45 days from invoice receipt,0.05,"Detroit, MI"
SKU-62212,BrakesPlus,INV-1813,Set of 4 Tires,2023-06-15,2023-06-18,2023-06-26,11,195.7,6.8,87.25,2618,Net 45 days from invoice receipt,0.05,"Detroit, MI"
SKU-78028,BrakesPlus,INV-7939,Set of 4 Tires,2023-07-23,2023-07-26,2023-08-05,13,74.37,6.8,36.5,594,Net 45 days from invoice receipt,0.05,"Detroit, MI"
SKU-18412,RotorSupply Co.,INV-4713,Set of 4 Tires,2023-07-04,2023-07-08,2023-07-16,12,85.43,6.5,43.62,2579,Net 90 days from invoice receipt,0.06,"Chicago, IL"
SKU-44440,TirePro,INV-8612,Set of 4 Tires,2023-01-23,2023-01-24,2023-02-03,11,90.51,6.0,43.62,2579,Net 30 days from invoice receipt,0.04,"Houston, TX"
SKU-98979,BrakesPlus,INV-8792,Set of 4 Tires,2023-08-19,2023-08-21,2023-08-24,5,65.22,6.8,29.62,4672,Net 45 days from invoice receipt,0.05,"Detroit, MI"
SKU-54851,BrakesPlus,INV-9806,Set of 4 Tires,2023-05-05,2023-05-06,2023-05-11,6,67.61,6.8,29.62,4672,Net 45 days from invoice receipt,0.05,"Detroit, MI"
SKU-37972,RotorSupply Co.,INV-8385,Set of 4 Tires,2023-06-03,2023-06-08,2023-06-13,10,82.22,6.5,43.62,2579,Net 90 days from invoice receipt,0.06,"Chicago, IL"
SKU-89802,BrakesPlus,INV-7611,Set of 4 Tires,2023-08-31,2023-09-04,2023-09-14,14,69.14,6.8,36.5,594,Net 45 days from invoice receipt,0.05,"Detroit, MI"
SKU-58681,TirePro,INV-8601,Set of 4 Tires,2023-11-04,2023-11-05,2023-11-13,9,89.64,6.0,43.62,2579,Net 30 days from invoice receipt,0.04,"Houston, TX"
SKU-90018,TirePro,INV-3631,Set of 4 Tires,2023-05-02,2023-05-04,2023-05-12,10,85.3,6.0,36.5,594,Net 30 days from invoice receipt,0.04,"Houston, TX"
SKU-31061,Snowtires Automotive,INV-6038,Set of 4 Tires,2023-01-31,2023-02-02,2023-02-11,11,60.47,5.2,29.62,4672,Net 60 days from invoice receipt,0.03,"Los Angeles, CA"
SKU-16320,BrakesPlus,INV-6147,Set of 4 Tires,2023-01-16,2023-01-18,2023-01-28,12,81.54,6.8,36.5,594,Net 45 days from invoice receipt,0.05,"Detroit, MI"
SKU-77705,Snowtires Automotive,INV-9017,Set of 4 Tires,2023-01-20,2023-01-21,2023-01-26,6,72.12,5.2,36.5,594,Net 60 days from invoice receipt,0.03,"Los Angeles, CA"
SKU-71401,RotorSupply Co.,INV-5241,Set of 4 Tires,2023-01-13,2023-01-17,2023-01-25,12,167.26,6.5,87.25,2618,Net 90 days from invoice receipt,0.06,"Chicago, IL"
SKU-41712,Snowtires Automotive,INV-4919,Set of 4 Tires,2023-05-12,2023-05-13,2023-05-18,6,64.36,5.2,36.5,594,Net 60 days from invoice receipt,0.03,"Los Angeles, CA"
SKU-28503,Snowtires Automotive,INV-7986,Set of 4 Tires,2023-06-02,2023-06-05,2023-06-13,11,98.07,5.2,43.62,2579,Net 60 days from invoice receipt,0.03,"Los Angeles, CA"
SKU-98020,TirePro,INV-8900,Set of 4 Tires,2023-08-09,2023-08-10,2023-08-14,5,178.04,6.0,87.25,2618,Net 30 days from invoice receipt,0.04,"Houston, TX"
SKU-71003,TirePro,INV-2144,Set of 4 Tires,2023-08-13,2023-08-17,2023-08-25,12,93.49,6.0,43.62,2579,Net 30 days from invoice receipt,0.04,"Houston, TX"
SKU-94134,BrakesPlus,INV-4262,Set of 4 Tires,2023-10-10,2023-10-13,2023-10-20,10,81.87,6.8,36.5,594,Net 45 days from invoice receipt,0.05,"Detroit, MI"
SKU-19419,Snowtires Automotive,INV-8915,Set of 4 Tires,2023-01-23,2023-01-25,2023-01-30,7,80.5,5.2,43.62,2579,Net 60 days from invoice receipt,0.03,"Los Angeles, CA"
SKU-94820,TirePro,INV-4319,Set of 4 Tires,2023-03-04,2023-03-08,2023-03-14,10,94.79,6.0,43.62,2579,Net 30 days from invoice receipt,0.04,"Houston, TX"
SKU-41995,Snowtires Automotive,INV-9003,Set of 4 Tires,2023-01-29,2023-02-03,2023-02-10,12,93.59,5.2,43.62,2579,Net 60 days from invoice receipt,0.03,"Los Angeles, CA"
SKU-74937,Snowtires Automotive,INV-8360,Set of 4 Tires,2023-05-07,2023-05-09,2023-05-14,7,63.51,5.2,29.62,4672,Net 60 days from invoice receipt,0.03,"Los Angeles, CA"
SKU-23166,RotorSupply Co.,INV-8125,Set of 4 Tires,2023-12-19,2023-12-23,2023-12-29,10,70.31,6.5,36.5,594,Net 90 days from invoice receipt,0.06,"Chicago, IL"
SKU-17576,RotorSupply Co.,INV-3137,Set of 4 Tires,2023-04-30,2023-05-03,2023-05-13,13,81.77,6.5,36.5,594,Net 90 days from invoice receipt,0.06,"Chicago, IL"
SKU-32657,BrakesPlus,INV-4100,Set of 4 Tires,2023-12-18,2023-12-23,2023-12-28,10,67.82,6.8,29.62,4672,Net 45 days from invoice receipt,0.05,"Detroit, MI"
SKU-95129,Snowtires Automotive,INV-9232,Set of 4 Tires,2023-11-24,2023-11-29,2023-12-02,8,74.01,5.2,43.62,2579,Net 60 days from invoice receipt,0.03,"Los Angeles, CA"
SKU-98511,BrakesPlus,INV-8691,Set of 4 Tires,2023-06-12,2023-06-16,2023-06-21,9,190.14,6.8,87.25,2618,Net 45 days from invoice receipt,0.05,"Detroit, MI"
SKU-32446,BrakesPlus,INV-7910,Set of 4 Tires,2023-07-25,2023-07-29,2023-08-02,8,86.5,6.8,43.62,2579,Net 45 days from invoice receipt,0.05,"Detroit, MI"
SKU-27606,Snowtires Automotive,INV-5429,Set of 4 Tires,2023-02-01,2023-02-02,2023-02-06,5,67.49,5.2,36.5,594,Net 60 days from invoice receipt,0.03,"Los Angeles, CA"
SKU-90016,BrakesPlus,INV-9765,Set of 4 Tires,2023-12-26,2023-12-29,2024-01-05,10,177.55,6.8,87.25,2618,Net 45 days from invoice receipt,0.05,"Detroit, MI"
SKU-40873,TirePro,INV-2171,Set of 4 Tires,2023-06-30,2023-07-05,2023-07-10,10,81.44,6.0,36.5,594,Net 30 days from invoice receipt,0.04,"Houston, TX"
SKU-20151,Snowtires Automotive,INV-1376,Set of 4 Tires,2023-11-29,2023-11-30,2023-12-09,10,95.25,5.2,43.62,2579,Net 60 days from invoice receipt,0.03,"Los Angeles, CA"
SKU-70766,BrakesPlus,INV-8560,Set of 4 Tires,2023-07-29,2023-07-31,2023-08-10,12,77.35,6.8,36.5,594,Net 45 days from invoice receipt,0.05,"Detroit, MI"
SKU-15233,Snowtires Automotive,INV-3528,Set of 4 Tires,2023-02-11,2023-02-14,2023-02-21,10,65.14,5.2,36.5,594,Net 60 days from invoice receipt,0.03,"Los Angeles, CA"
SKU-25353,Snowtires Automotive,INV-1878,Set of 4 Tires,2023-12-27,2024-01-01,2024-01-04,8,94.26,5.2,43.62,2579,Net 60 days from invoice receipt,0.03,"Los Angeles, CA"
SKU-22330,Snowtires Automotive,INV-6907,Set of 4 Tires,2023-09-30,2023-10-04,2023-10-11,11,84.13,5.2,43.62,2579,Net 60 days from invoice receipt,0.03,"Los Angeles, CA"
SKU-19647,TirePro,INV-2143,Set of 4 Tires,2023-08-27,2023-08-30,2023-09-07,11,64.82,6.0,36.5,594,Net 30 days from invoice receipt,0.04,"Houston, TX"
SKU-17956,TirePro,INV-5141,Set of 4 Tires,2023-12-02,2023-12-05,2023-12-09,7,157.07,6.0,87.25,2618,Net 30 days from invoice receipt,0.04,"Houston, TX"
SKU-23226,RotorSupply Co.,INV-3730,Set of 4 Tires,2023-08-27,2023-08-31,2023-09-09,13,155.4,6.5,87.25,2618,Net 90 days from invoice receipt,0.06,"Chicago, IL"
SKU-72796,TirePro,INV-1059,Set of 4 Tires,2023-03-19,2023-03-24,2023-03-29,10,54.64,6.0,29.62,4672,Net 30 days from invoice receipt,0.04,"Houston, TX"
SKU-67832,RotorSupply Co.,INV-6136,Set of 4 Tires,2023-08-10,2023-08-13,2023-08-18,8,179.5,6.5,87.25,2618,Net 90 days from invoice receipt,0.06,"Chicago, IL"
SKU-20145,BrakesPlus,INV-9776,Set of 4 Tires,2023-01-27,2023-01-28,2023-02-02,6,77.34,6.8,36.5,594,Net 45 days from invoice receipt,0.05,"Detroit, MI"
SKU-87954,BrakesPlus,INV-8554,Set of 4 Tires,2023-10-23,2023-10-26,2023-11-03,11,54.12,6.8,29.62,4672,Net 45 days from invoice receipt,0.05,"Detroit, MI"
SKU-88512,TirePro,INV-6810,Set of 4 Tires,2023-05-13,2023-05-14,2023-05-20,7,178.82,6.0,87.25,2618,Net 30 days from invoice receipt,0.04,"Houston, TX"
SKU-86494,Snowtires Automotive,INV-9869,Set of 4 Tires,2023-10-17,2023-10-19,2023-10-29,12,52.19,5.2,29.62,4672,Net 60 days from invoice receipt,0.03,"Los Angeles, CA"
SKU-37537,BrakesPlus,INV-9228,Set of 4 Tires,2023-10-13,2023-10-16,2023-10-19,6,188.82,6.8,87.25,2618,Net 45 days from invoice receipt,0.05,"Detroit, MI"
SKU-24021,RotorSupply Co.,INV-7125,Set of 4 Tires,2023-08-29,2023-09-03,2023-09-06,8,162.31,6.5,87.25,2618,Net 90 days from invoice receipt,0.06,"Chicago, IL"
SKU-36288,TirePro,INV-1018,Set of 4 Tires,2023-09-10,2023-09-13,2023-09-23,13,90.56,6.0,43.62,2579,Net 30 days from invoice receipt,0.04,"Houston, TX"
SKU-24556,TirePro,INV-3990,Set of 4 Tires,2023-10-27,2023-11-01,2023-11-11,15,194.48,6.0,87.25,2618,Net 30 days from invoice receipt,0.04,"Houston, TX"
SKU-93937,BrakesPlus,INV-2730,Set of 4 Tires,2023-08-13,2023-08-16,2023-08-23,10,78.59,6.8,43.62,2579,Net 45 days from invoice receipt,0.05,"Detroit, MI"
SKU-85528,TirePro,INV-8147,Set of 4 Tires,2023-02-17,2023-02-18,2023-02-25,8,50.82,6.0,29.62,4672,Net 30 days from invoice receipt,0.04,"Houston, TX"
SKU-96093,BrakesPlus,INV-9229,Set of 4 Tires,2023-10-08,2023-10-10,2023-10-13,5,81.25,6.8,36.5,594,Net 45 days from invoice receipt,0.05,"Detroit, MI"
SKU-58894,TirePro,INV-3002,Set of 4 Tires,2023-06-26,2023-07-01,2023-07-07,11,67.04,6.0,36.5,594,Net 30 days from invoice receipt,0.04,"Houston, TX"
SKU-31599,BrakesPlus,INV-4081,Set of 4 Tires,2023-01-06,2023-01-09,2023-01-19,13,182.24,6.8,87.25,2618,Net 45 days from invoice receipt,0.05,"Detroit, MI"
SKU-79502,RotorSupply Co.,INV-1280,Set of 4 Tires,2023-11-02,2023-11-06,2023-11-11,9,62.96,6.5,29.62,4672,Net 90 days from invoice receipt,0.06,"Chicago, IL"
SKU-46031,TirePro,INV-3467,Set of 4 Tires,2023-09-25,2023-09-30,2023-10-04,9,68.21,6.0,36.5,594,Net 30 days from invoice receipt,0.04,"Houston, TX"
SKU-51501,RotorSupply Co.,INV-7398,Set of 4 Tires,2023-10-24,2023-10-27,2023-10-30,6,200.93,6.5,87.25,2618,Net 90 days from invoice receipt,0.06,"Chicago, IL"
SKU-34776,BrakesPlus,INV-8093,Set of 4 Tires,2023-07-13,2023-07-14,2023-07-24,11,82.77,6.8,36.5,594,Net 45 days from invoice receipt,0.05,"Detroit, MI"
SKU-75672,RotorSupply Co.,INV-5519,Set of 4 Tires,2023-01-17,2023-01-22,2023-01-27,10,58.74,6.5,29.62,4672,Net 90 days from invoice receipt,0.06,"Chicago, IL"
SKU-80752,RotorSupply Co.,INV-7236,Set of 4 Tires,2023-10-31,2023-11-05,2023-11-15,15,68.23,6.5,36.5,594,Net 90 days from invoice receipt,0.06,"Chicago, IL"
SKU-37369,BrakesPlus,INV-1592,Set of 4 Tires,2023-10-05,2023-10-07,2023-10-15,10,163.62,6.8,87.25,2618,Net 45 days from invoice receipt,0.05,"Detroit, MI"
SKU-67107,Snowtires Automotive,INV-5456,Set of 4 Tires,2023-01-08,2023-01-10,2023-01-16,8,60.49,5.2,36.5,594,Net 60 days from invoice receipt,0.03,"Los Angeles, CA"
SKU-36242,BrakesPlus,INV-8420,Set of 4 Tires,2023-09-09,2023-09-13,2023-09-16,7,62.35,6.8,29.62,4672,Net 45 days from invoice receipt,0.05,"Detroit, MI"
SKU-79925,TirePro,INV-4344,Set of 4 Tires,2023-11-18,2023-11-20,2023-11-25,7,63.91,6.0,29.62,4672,Net 30 days from invoice receipt,0.04,"Houston, TX"
SKU-68460,TirePro,INV-7291,Set of 4 Tires,2023-06-02,2023-06-04,2023-06-14,12,65.92,6.0,29.62,4672,Net 30 days from invoice receipt,0.04,"Houston, TX"
SKU-71244,Snowtires Automotive,INV-4003,Set of 4 Tires,2023-08-31,2023-09-01,2023-09-08,8,65.33,5.2,36.5,594,Net 60 days from invoice receipt,0.03,"Los Angeles, CA"
SKU-86373,RotorSupply Co.,INV-5819,Set of 4 Tires,2023-05-31,2023-06-01,2023-06-11,11,92.9,6.5,43.62,2579,Net 90 days from invoice receipt,0.06,"Chicago, IL"
SKU-81619,Snowtires Automotive,INV-9635,Set of 4 Tires,2023-02-05,2023-02-06,2023-02-14,9,172.06,5.2,87.25,2618,Net 60 days from invoice receipt,0.03,"Los Angeles, CA"
SKU-49276,RotorSupply Co.,INV-3103,Set of 4 Tires,2023-02-27,2023-03-04,2023-03-09,10,54.71,6.5,29.62,4672,Net 90 days from invoice receipt,0.06,"Chicago, IL"
SKU-96178,Snowtires Automotive,INV-2252,Set of 4 Tires,2023-12-11,2023-12-15,2023-12-18,7,64.13,5.2,36.5,594,Net 60 days from invoice receipt,0.03,"Los Angeles, CA"
SKU-68514,TirePro,INV-9433,Set of 4 Tires,2023-08-01,2023-08-04,2023-08-12,11,66.58,6.0,29.62,4672,Net 30 days from invoice receipt,0.04,"Houston, TX"
SKU-10072,TirePro,INV-9876,Set of 4 Tires,2023-05-12,2023-05-16,2023-05-19,7,77.28,6.0,43.62,2579,Net 30 days from invoice receipt,0.04,"Houston, TX"
SKU-55143,Snowtires Automotive,INV-7166,Set of 4 Tires,2023-04-28,2023-05-03,2023-05-07,9,95.95,5.2,43.62,2579,Net 60 days from invoice receipt,0.03,"Los Angeles, CA"
SKU-10381,TirePro,INV-1807,Set of 4 Tires,2023-12-10,2023-12-15,2023-12-18,8,192.29,6.0,87.25,2618,Net 30 days from invoice receipt,0.04,"Houston, TX"
SKU-44280,TirePro,INV-3589,Set of 4 Tires,2023-06-10,2023-06-13,2023-06-18,8,97.36,6.0,43.62,2579,Net 30 days from invoice receipt,0.04,"Houston, TX"
SKU-78967,TirePro,INV-6178,Set of 4 Tires,2023-02-19,2023-02-22,2023-02-28,9,92.28,6.0,43.62,2579,Net 30 days from invoice receipt,0.04,"Houston, TX"
SKU-43455,Snowtires Automotive,INV-2855,Set of 4 Tires,2023-01-05,2023-01-10,2023-01-17,12,179.28,5.2,87.25,2618,Net 60 days from invoice receipt,0.03,"Los Angeles, CA"
SKU-23740,TirePro,INV-5470,Set of 4 Tires,2023-03-10,2023-03-15,2023-03-18,8,49.75,6.0,29.62,4672,Net 30 days from invoice receipt,0.04,"Houston, TX"
SKU-89942,BrakesPlus,INV-9921,Set of 4 Tires,2023-10-03,2023-10-04,2023-10-11,8,205.99,6.8,87.25,2618,Net 45 days from invoice receipt,0.05,"Detroit, MI"
SKU-63429,RotorSupply Co.,INV-1127,Set of 4 Tires,2023-11-17,2023-11-21,2023-11-29,12,91.38,6.5,43.62,2579,Net 90 days from invoice receipt,0.06,"Chicago, IL"
SKU-63845,BrakesPlus,INV-9198,Set of 4 Tires,2023-04-09,2023-04-12,2023-04-20,11,162.24,6.8,87.25,2618,Net 45 days from invoice receipt,0.05,"Detroit, MI"
SKU-49452,TirePro,INV-3340,Set of 4 Tires,2023-12-24,2023-12-25,2024-01-04,11,85.37,6.0,43.62,2579,Net 30 days from invoice receipt,0.04,"Houston, TX"
SKU-66528,BrakesPlus,INV-5061,Set of 4 Tires,2023-10-03,2023-10-06,2023-10-13,10,100.29,6.8,43.62,2579,Net 45 days from invoice receipt,0.05,"Detroit, MI"
SKU-20129,RotorSupply Co.,INV-4444,Set of 4 Tires,2023-02-04,2023-02-06,2023-02-15,11,62.26,6.5,29.62,4672,Net 90 days from invoice receipt,0.06,"Chicago, IL"
SKU-48988,BrakesPlus,INV-2766,Set of 4 Tires,2023-02-14,2023-02-17,2023-02-25,11,64.38,6.8,29.62,4672,Net 45 days from invoice receipt,0.05,"Detroit, MI"
SKU-31163,BrakesPlus,INV-7763,Set of 4 Tires,2023-11-26,2023-11-27,2023-11-30,4,71.43,6.8,29.62,4672,Net 45 days from invoice receipt,0.05,"Detroit, MI"
SKU-55090,BrakesPlus,INV-5281,Set of 4 Tires,2023-10-14,2023-10-18,2023-10-28,14,54.72,6.8,29.62,4672,Net 45 days from invoice receipt,0.05,"Detroit, MI"
SKU-28466,Snowtires Automotive,INV-2278,Set of 4 Tires,2023-10-06,2023-10-07,2023-10-13,7,51.51,5.2,29.62,4672,Net 60 days from invoice receipt,0.03,"Los Angeles, CA"
SKU-24789,RotorSupply Co.,INV-5900,Set of 4 Tires,2023-02-09,2023-02-12,2023-02-16,7,180.49,6.5,87.25,2618,Net 90 days from invoice receipt,0.06,"Chicago, IL"
SKU-18659,BrakesPlus,INV-6309,Set of 4 Tires,2023-08-19,2023-08-21,2023-08-31,12,83.53,6.8,36.5,594,Net 45 days from invoice receipt,0.05,"Detroit, MI"
SKU-59267,TirePro,INV-3074,Set of 4 Tires,2023-08-11,2023-08-12,2023-08-21,10,73.94,6.0,36.5,594,Net 30 days from invoice receipt,0.04,"Houston, TX"
SKU-92947,RotorSupply Co.,INV-5683,Set of 4 Tires,2023-03-15,2023-03-18,2023-03-23,8,197.45,6.5,87.25,2618,Net 90 days from invoice receipt,0.06,"Chicago, IL"
SKU-45189,RotorSupply Co.,INV-5248,Set of 4 Tires,2023-09-10,2023-09-14,2023-09-18,8,74.51,6.5,36.5,594,Net 90 days from invoice receipt,0.06,"Chicago, IL"
SKU-34244,Snowtires Automotive,INV-3365,Set of 4 Tires,2023-07-22,2023-07-27,2023-07-31,9,66.91,5.2,36.5,594,Net 60 days from invoice receipt,0.03,"Los Angeles, CA"
SKU-41537,BrakesPlus,INV-1950,Set of 4 Tires,2023-04-25,2023-04-26,2023-04-29,4,167.95,6.8,87.25,2618,Net 45 days from invoice receipt,0.05,"Detroit, MI"
SKU-15784,RotorSupply Co.,INV-2629,Set of 4 Tires,2023-12-03,2023-12-08,2023-12-11,8,102.08,6.5,43.62,2579,Net 90 days from invoice receipt,0.06,"Chicago, IL"
SKU-54913,BrakesPlus,INV-7917,Set of 4 Tires,2023-06-07,2023-06-08,2023-06-14,7,97.8,6.8,43.62,2579,Net 45 days from invoice receipt,0.05,"Detroit, MI"
SKU-43322,TirePro,INV-1324,Set of 4 Tires,2023-08-14,2023-08-19,2023-08-28,14,158.04,6.0,87.25,2618,Net 30 days from invoice receipt,0.04,"Houston, TX"
SKU-66694,BrakesPlus,INV-1535,Set of 4 Tires,2023-12-09,2023-12-11,2023-12-15,6,71.77,6.8,36.5,594,Net 45 days from invoice receipt,0.05,"Detroit, MI"
SKU-62212,BrakesPlus,INV-1813,Set of 4 Tires,2023-06-15,2023-06-18,2023-06-26,11,195.7,6.8,87.25,2618,Net 45 days from invoice receipt,0.05,"Detroit, MI"
SKU-78028,BrakesPlus,INV-7939,Set of 4 Tires,2023-07-23,2023-07-26,2023-08-05,13,74.37,6.8,36.5,594,Net 45 days from invoice receipt,0.05,"Detroit, MI"
SKU-18412,RotorSupply Co.,INV-4713,Set of 4 Tires,2023-07-04,2023-07-08,2023-07-16,12,85.43,6.5,43.62,2579,Net 90 days from invoice receipt,0.06,"Chicago, IL"
SKU-44440,TirePro,INV-8612,Set of 4 Tires,2023-01-23,2023-01-24,2023-02-03,11,90.51,6.0,43.62,2579,Net 30 days from invoice receipt,0.04,"Houston, TX"
SKU-98979,BrakesPlus,INV-8792,Set of 4 Tires,2023-08-19,2023-08-21,2023-08-24,5,65.22,6.8,29.62,4672,Net 45 days from invoice receipt,0.05,"Detroit, MI"
SKU-54851,BrakesPlus,INV-9806,Set of 4 Tires,2023-05-05,2023-05-06,2023-05-11,6,67.61,6.8,29.62,4672,Net 45 days from invoice receipt,0.05,"Detroit, MI"
